text,selected_text,sentiment,textID
"Euh, got LDAP Schema Error  Why oh Why",Error,negative,20326
It worked. Cool AND the gang!,Cool,positive,20327
 Don`t worry you will have Ava to distract you on the flight,Don`t worry,positive,20328
...aw i want classic burger.,...aw i want classic burger.,neutral,20329
"_GreenWizard ah ha! Cool, will look into that more closely when i get on a proper sized screen! Thanks","_GreenWizard ah ha! Cool, will look into that more closely when i get on a proper sized screen! Thanks",neutral,20330
it always rains right after i get my car washed,right,positive,20331
 Dun wanna travel all the way there for lunch now. But yeah i have been there. Nice place. Missing Shan-e-Punjab though...,Nice place. Missing Shan-e-Punjab though...,neutral,20332
TextMate crashed for the first time in 3 months. Not too bad actually  #textmate,crashed for the first time in 3 months. Not too bad actually,neutral,20333
"Psalm 82:6 I have said, You are gods; and all of you are children of the most High. Happy Mothers Day Momma",Happy,positive,20334
indian or the cowboy? actually considering going to the carnival,indian or the cowboy? actually considering going to the carnival,neutral,20335
Got my braces tightened today. Then I got McDonalds! HAHA  Sport tomorrow yay yay yay! Netball tryouts.. wish me luck to make the team! :l,yay yay yay!,positive,20336
 i thght i voted bt i dnt think it workd!  Whats the link 2 vote for u! Nobody deserves it more than u do. Ur so talented. I<3U,o talented,positive,20337
 poor kid.  That sucks. Hopefully things look up for her soon. *hugs*,poor kid.  That sucks. Hopefully things look up for her soon. *hugs*,neutral,20338
" 'might be interested' - thanks, I was: I came, I saw, I winced..  too much like Flatland http://bit.ly/12f0y","thanks,",positive,20339
"Boa tarde, chegay","Boa tarde, chegay",neutral,20340
 I think I left my conference feedback sheet in my bag. Oops. Just say Excellent for everything  Found out about it from you,Excellent,positive,20341
Having a good...no great day already & Dr.Miracles feel-it formula really does work!! LOL Hope everyone has a good day as well,Having a good...no great day already,positive,20342
never thought my daughter would want to borrow my clothes... even less that she would suggest that i borrow hers... luckily it didnt fit,never thought my daughter would want to borrow my clothes... even less that she would suggest that i borrow hers... luckily it didnt fit,neutral,20343
Why am I completing facebook quizzes at this time of the morning... especially a friday morning,Why am I completing facebook quizzes at this time of the morning... especially a friday morning,neutral,20344
"Its sooooooooo not funny when I have to move from computer to computer to render and draw. Come on, Revit! AutoCAD was never this bad.",Its sooooooooo not funny wh,negative,20345
"watching Cavs game. LeBron James, my newest love!  36 pts for Cavs, 17 by LeBron!",love!,positive,20346
 loadsa shizze has happend  IM SO UPSET..,loadsa shizze has happend  IM SO UPSET..,negative,20347
Just started raining in earnest... guess golf is off for today...,Just started raining in earnest... guess golf is off for today...,neutral,20348
 It`s pretty warm out now! I forgot K was sick though.,It`s pretty warm out now! I forgot K was sick though.,neutral,20349
finished a whole box of ice cream,finished a whole box of ice cream,neutral,20350
170th update,170th update,neutral,20351
dont go... im sorry for disappointing you,sorry,negative,20352
 The race was Saturday night. Jimmie didn`t do so great. He`s still in 3rd place,Jimmie didn`t do so great.,negative,20353
 happy birthday corey!!,happy,positive,20354
sweet situations.,sweet situations.,positive,20355
...I just posted my First video... A contest entry and my still is terrible too  boo...luv ur videos btw. Xxxrebelrebelxxx,...I just posted my First video... A contest entry and my still is terrible too  boo...luv ur videos btw. Xxxrebelrebelxxx,neutral,20356
"I`m officially on holiday! A week in Center Parcs, no internets  bye my peeps, see you when I return...","I`m officially on holiday! A week in Center Parcs, no internets  bye my peeps, see you when I return...",neutral,20357
ugh! looks like it can rain any min now,ugh!,negative,20358
Work till 6..then dreadful tv shopping cause mine broke,dreadful,negative,20359
 morning hon. what you having for breakfast? I cant decide,morning hon. what you having for breakfast? I cant decide,neutral,20360
editting **** on here in school is a drag. i give up lol ill do it at home. i wanna go home T-T my vida is so boring right now,boring,negative,20361
" Well, at least you wont be late!","Well, at least you wont be late!",negative,20362
"Back from umpireing trainging, making dinner","Back from umpireing trainging, making dinner",neutral,20363
 what I do now  anyhoo thanks for the *spank* :-O x,o thanks,positive,20364
KICKIN BAK......NEED 2 DO MY HW.....I MISS U BABE  LOLZ,I MISS U BABE,negative,20365
 good night,good night,positive,20366
"****, hi Facebook ? what`s wrong with you ? can`t add photos",what`s wrong with you,negative,20367
I have to goto work now ahhh kill me  my life isn`t going the way I want it too atm. Ta ta kids x,kill,negative,20368
  well its pouring here. Rly rly wet,well its pouring here. Rly rly wet,negative,20369
Cops tell #Tori`s Dad they may never find her remains  http://lfpress.ca/newsstand,Cops tell #Tori`s Dad they may never find her remains,negative,20370
"Getting my hair cut tomorrow or later today I should say...   excited. My swag is already on, jus turning it up!!","Getting my hair cut tomorrow or later today I should say...   excited. My swag is already on, jus turning it up",positive,20371
"okay, got the card, but my phone is **** up at the moment.  please use email to reach me, sorry",phone is **** up at the moment.,negative,20372
 Yes. I also use my desktop`s mouse and ketboard as if ot was just a second monitor   http://twitpic.com/4wlpf,Yes. I also use my desktop`s mouse and ketboard as if ot was just a second monitor,neutral,20373
 Lol  It`s like you have a cult.. haha,. haha,positive,20374
Nighty night Twits! Tty in the morning...,Nighty night Twits! Tty in the morning...,neutral,20375
http://twitpic.com/674p1 -  this is my Ohio is for lovers tattoo got the design off the shirt.. haha but I lost the shirt,http://twitpic.com/674p1 -  this is my Ohio is for lovers tattoo got the design off the shirt.. haha but I lost the shirt,negative,20376
Bai KT and I have decided that at my Disney wedding we will have a parade and a mushroom trampoline float that KT and Bai will jump on,Bai KT and I have decided that at my Disney wedding we will have a parade and a mushroom trampoline float that KT and Bai will jump on,neutral,20377
"Just FYI, there is also turkish star wars rip off  here http://bit.ly/AeSnk",rip off,negative,20378
http://bit.ly/GQdbD  one of the saddest songs I`ve ever heard,one of the saddest songs,negative,20379
 nah i understand you cant cancel i just wanted you to come,nah i understand you cant cancel i just wanted you to come,positive,20380
I don`t think our ISP is too happy with us this weekend!,happy,positive,20381
hate living down here in fl. missing GA like crazy...like they say you dont know what you got till its gone  GA on my mind,hate living down here in fl. missing GA like crazy..,negative,20382
Last week I had 516 hits on my guinea pig pictures on webshots! And I didn`t even promote them! Way to go,Way to go,positive,20383
i am very very tired,tired,negative,20384
Very good morning! Coffee and a taylor swift cd starts it off,Very good morning!,positive,20385
Happy mother`s day everyone! still playing pet society!,Happy,positive,20386
http://twitpic.com/4jkes -   Here`s your follower count.,http://twitpic.com/4jkes -   Here`s your follower count.,neutral,20387
My computer dies soon  - its so much virus on it but my virus scanner  cant find it :S,My computer dies soon,negative,20388
Ahhh mothers day  My first one YAY!!!,YAY!!!,positive,20389
" Ha ha, might be - I`ve doubled my morning intake already in the last couple of days - now have a HUGE bowlful!","Ha ha, might be - I`ve doubled my morning intake already in the last couple of days - now have a HUGE bowlful!",neutral,20390
"Especially hard to get out of bed with myself this morn Cuz I`m hot  , Now running late stuck in front of the mirror checking Myself Out","Especially hard to get out of bed with myself this morn Cuz I`m hot  , Now running late stuck in front of the mirror checking Myself Out",negative,20391
"on my brothers phone, using the internet","on my brothers phone, using the internet",neutral,20392
Well goodnight all my twitter bugs sleep well,Well goodnight all my twitter bugs sleep well,positive,20393
 Yups!  I still have a lot of pruning of unfollowers to do. It takes  time,Yups!  I still have a lot of pruning of unfollowers to do. It takes  tim,neutral,20394
 join the club dougie i have a cold too  x,cold,negative,20395
day started off bad but got better,day started off bad but got better,neutral,20396
 yes 7.50 here thanks for the change obama. I have to start mail ordering again,yes 7.50 here thanks for the change obama. I have to start mail ordering again,neutral,20397
" nah, they look better  but i label the tops with the latin names and only access them that way... no need to turn anything!","nah, they look better  but i label the tops with the latin names and only access them that way... no need to turn anything!",neutral,20398
_0robertpatt Why do they do that?!,_0robertpatt Why do they do that?!,neutral,20399
 that was awesome!!,that was awesome!!,positive,20400
  Joe and I loveee you.,Joe and I loveee you.,positive,20401
our south style exhibition is on in less than a week  member fresh gallery otara!,our south style exhibition is on in less than a week  member fresh gallery otara!,neutral,20402
 remember the guy who 1st #tweetbud you! ~> _2890  help him get 900 flwrs & make him smile!,m smile,positive,20403
I`m terrified about the surgery next week,I`m terrified about the surgery next week,negative,20404
 yeah they are basically awesome,awesome,positive,20405
 yeeeeah . . . and it was in intro too  seen Empire top 100 computer games? http://www.empireonline.com...,yeeeeah . . . and it was in intro too  seen Empire top 100 computer games? http://www.empireonline.com...,neutral,20406
